ecc,scan_type,category,event,pl,judgment,source_dir,AffineParam_a,AffineParam_b,AffineParam_c,AffineParam_d,AffineParam_e,AffineParam_f,NumOfPics,Gap,PxLen,ThickOfBase,ThickOfEmul,lens_StagePos_x,lens_StagePos_y,lens_SurfacePos,stage_StagePos_x,stage_StagePos_y,stage_SurfacePos,Track_ax,Track_ay,Track_x,Track_y
4,UTS,Ref/IMG,6328,33,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event06328\PL033,1.0002717014339135,-0.005827220208741861,0.005530667626962366,1.000267797523217,4967.821618814325,-17978.06920959577,200,0.5,0.14,210,70,108648.69370673942,-738.5516633064491,10955.25,108235.24827661521,-1466.9456509867196,10955.25,1.98839,3.4566200000000005,103332.21,15935.36
4,UTS,Ref/IMG,6328,35,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event06328\PL035,1.000175677433,-0.0030613707554175166,0.0020674357698621283,1.0001798578187018,-5063.653808335314,-19453.762960873886,200,0.5,0.14,210,70,60376.302093831706,-6267.295722346466,10962.75,60407.975375291215,-6100.387793443493,10962.75,-0.15323,-0.79434,65500.58,13215.58
4,UTS,Ref/IMG,7378,35,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07378\PL035,1.0002365863529359,0.0010057305017579054,-0.0021735595519010212,1.0003488420110096,-5090.369684430503,-96041.24839443133,200,0.5,0.14,210,70,113689.66182012038,-98315.48336557754,10965.5,113641.55820368245,-98842.01053157722,10965.5,0.22649000000000002,2.5068900000000003,118706.40000000001,-2541.86
4,UTS,Ref/IMG,7378,37,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event07378\PL037,1.0002308400362003,0.003906806457130117,-0.004176057172679345,1.0003977689449335,-3592.910911140678,-96386.49200815466,200,0.5,0.14,210,70,55778.504404853156,-25320.12331391544,10965.25,55788.07298624728,-25259.160313976565,10965.25,-0.04442,-0.29037,59088.61,71345.71
4,UTS,Ref/IMG,8322,35,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08322\PL035,1.0001865328524986,-0.0019750190949087976,0.001086583363604501,1.0003304378325935,-125713.93766914685,-19717.92826479481,200,0.5,0.14,210,70,-112729.2237695886,-988.2534030152339,10922.75,-112725.49738637068,-138.39290052120123,10922.75,-0.025730000000000003,-4.045590000000001,13024.64,19558.920000000002
4,UTS,Ref/IMG,8322,37,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event08322\PL037,1.000256085447639,-0.002269644503802152,0.0019027406044550218,1.0003357704362426,-123096.59699452596,-20421.966766059086,200,0.5,0.14,210,70,-6360.975265680197,18563.450340538453,10958.75,-6354.378590809632,18547.289490579326,10948,-0.031230000000000004,0.07699,116800.22,38734.01
4,UTS,Ref/IMG,9955,33,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event09955\PL033,0.9994545890403201,-0.10173732872724668,0.006936811186280797,1.053851854390879,-114416.71593115064,-98452.01715172347,200,0.5,0.14,210,70,-3983.3777843990833,-61918.608605120855,10957,-3989.3407108718093,-61908.967883734476,10957,0.023960000000000002,-0.04372,113941.03,33925.7
4,UTS,Ref/IMG,10781,35,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10781\PL035,1.0001865328524986,-0.0019750190949087976,0.001086583363604501,1.0003304378325935,-125713.93766914685,-19717.92826479481,200,0.5,0.14,210,70,-55804.65784579294,18253.075707184402,10951,-55909.7649830507,18228.15647381175,10951,0.50065,0.11808,69865.91,37857.66
4,UTS,Ref/IMG,10781,37,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event10781\PL037,1.000256085447639,-0.002269644503802152,0.0019027406044550218,1.0003357704362426,-123096.59699452596,-20421.966766059086,200,0.5,0.14,210,70,-54774.450927665705,16735.44577751668,10945.25,-54656.434348574185,16775.495614473664,10930.5,-0.56227,-0.18958000000000003,68506.72,37054.67
4,UTS,Ref/IMG,11033,29,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event11033\PL029,1.0000947850749362,-0.00653333599832374,0.006178656265332633,1.0000727800321287,-121590.11021559646,-18200.885129994604,200,0.5,0.14,210,70,-61568.48285961893,7671.20750155586,10934.75,-61463.64365428576,8300.796558116126,10934.75,-0.51875,-2.9946200000000003,60291.450000000004,26127.260000000002
4,UTS,Ref/IMG,11033,31,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\UTS\ECC4\Ref\IMG\Event11033\PL031,1.0002454034247164,-0.011457808244575188,0.011200321543219566,1.0002279025645742,-121657.68243237036,-21902.498670868095,200,0.5,0.14,210,70,-45309.40872068451,17301.534921670605,10933.5,-45332.72185703147,17321.58810450844,10933.5,0.10988,-0.09670000000000001,76745.6,38355.770000000004
4,UTS,IMG,212,68,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event00212\PL068,1.000171832612175,-0.006821875814656891,0.006256026858906661,1.0002881408072921,122671.51606262676,-115763.18030763343,200,0.5,0.14,210,70,145121.78596934525,-34176.40458185127,6441,145130.67725696738,-34213.06701000048,6421,-0.04114,0.17479,23010.39,81382.71
4,UTS,IMG,212,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event00212\PL070,1.0000270739509427,-0.003605030569197025,0.003404609467319617,1.0001884476784673,122826.23582952014,-115988.96087617723,200,0.5,0.14,210,70,139369.40097520893,-34592.27093523172,6437.25,139378.24831750366,-34628.89316972539,6419.75,-0.0415,0.1745,16844.6,81287.4
4,UTS,IMG,450,39,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event00450\PL039,1.000202015552314,-0.006614333132821192,0.005660796568496591,1.0000916993161484,160807.8587413807,-34692.16290397841,200,0.5,0.14,210,70,207384.0662540064,3889.078755788744,4859,207425.30831324667,3935.3291131338415,4859,-0.1978,-0.2191,46861.7,38358.7
4,UTS,IMG,633,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event00633\PL065,1.000126469782223,-0.008126817842732885,0.007839655905500236,1.000273269248274,9004.021940750536,-38616.05583982505,200,0.5,0.14,210,70,96842.98403997204,-8768.59323200389,6415.25,96836.20808135756,-8798.056253466311,6400.250000000001,0.0334,0.14,88057.7,29119.7
4,UTS,IMG,1751,52,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event01751\PL052,1.0002157341611,-0.004806169883841438,0.004475741414694722,1.0003096729406347,-309143.1000160365,-116445.12965372037,200,0.5,0.14,210,70,-247078.7923781262,-71227.2664518474,7314.25,-247115.41113627586,-71182.07629724324,7314.25,0.1733,-0.2159,62230.4,44970.6
4,UTS,IMG,1751,54,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event01751\PL054,1.000264725121749,0.004049904612915444,-0.004568587181335851,1.0003629500661562,-299522.94686922495,-113771.11494919698,200,0.5,0.14,210,70,-241610.86146126306,-71160.08580851463,7324.5,-241647.4170760148,-71114.68859881471,7324.5,0.1749,-0.2153,57686.5,42904.4
4,UTS,IMG,1936,58,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event01936\PL058,1.034976880523527,-0.023428944930927835,-0.12969267015295807,0.9822926682151103,-122044.12171207603,-44853.277227096194,200,0.5,0.14,210,70,-50177.444452980264,-41694.69494637921,8883.5,-50191.98043339967,-41723.85686784234,8863.5,0.07029,0.15065,69704.36,12388.94
4,UTS,IMG,1936,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event01936\PL061,1.0002076189494733,-0.00027898940840248744,-0.00011134129119593565,1.000335795216221,-103610.55982052507,-197179.90019862697,200,0.5,0.14,210,70,-39384.84154603699,-186720.63162015344,12974.75,-39399.64080237528,-186752.24558455343,12974.75,0.0705,0.1505,64200.5,10431.3
4,UTS,IMG,2069,39,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02069\PL039,1.0003083004780329,4.38374362692688e-05,-0.0010892701769049337,1.000237448544653,41733.01661298774,-110947.76816306644,200,0.5,0.14,210,70,102649.87469319724,-73028.74869064878,4851.75,102665.40197700636,-72996.85272145305,4851.75,-0.07391,-0.15193,60911.94,38008.24
4,UTS,IMG,2115,56,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02115\PL056,1.0002473172331,0.002858080568747916,-0.0035844073920110664,1.0003043002604515,-302770.06527022895,-36579.5908542286,200,0.5,0.14,210,70,-179920.4868064578,-11752.791963504655,7350,-180013.53530944895,-11761.909393992239,7350,0.44285,0.04499,122654.03,25249.64
4,UTS,IMG,2115,57,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02115\PL057,1.0005283424868257,-0.007142806670397962,0.006658263935677835,1.000130894307439,-188305.96225760315,-39136.074524172174,200,0.5,0.14,210,70,-183388.36403512483,-12113.152202834985,7349.75,-183481.39789839005,-12123.054975913423,7349.75,0.4431,0.0442,5014.6,26976.1
4,UTS,IMG,2115,58,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02115\PL058,1.0002131749197836,0.006878602609158828,-0.007095607944568956,1.000150888854014,-1887.8713264038822,21284.487998910572,200,0.5,0.14,210,70,7422.004192541434,48371.544871871054,8901.25,7328.824755696768,48362.52296254644,8877.749999999998,0.4433,0.0461,9028.1,27138
4,UTS,IMG,2115,59,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02115\PL059,1.0001767741559886,-0.006230722416963212,0.006024867595492269,1.0002433536629274,8374.859503247719,-119585.34894059587,200,0.5,0.14,210,70,13867.044254835675,-95111.17886439362,12977.5,13774.058390850001,-95121.46472395369,12977.5,0.443,0.0463,5550.4,24424.5
4,UTS,IMG,2274,58,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02274\PL058,1.0000748548187925,0.007226044724009622,-0.007690155606579765,1.0003192470907818,-2211.7017161657195,-55248.085565622634,200,0.5,0.14,210,70,73965.73166142826,20187.09087987463,8913.5,73879.03673041478,20117.04503349759,8888.5,0.41037,0.3366,75536.47,75921.78
4,UTS,IMG,2274,59,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02274\PL059,1.0001661905562196,-0.006508627457558036,0.0061469713131296,1.000237309578983,8656.225918604227,-196091.25325881803,200,0.5,0.14,210,70,80745.66565116559,-122790.88362002779,12977.75,80659.75759226386,-122861.844132974,12977.75,0.4112,0.3353,72465.1,72766.7
4,UTS,IMG,2274,60,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02274\PL060,1.0003582463464313,0.003496036782104692,-0.004003577609472846,1.000155546754814,4743.038018547496,-199718.0940249324,200,0.5,0.14,210,70,76539.77156417147,-123300.48865173296,12985.75,76453.39374513862,-123370.79893214573,12985.75,0.41,0.3364,71416.9,76621.3
4,UTS,IMG,2274,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02274\PL061,1.0001651198512629,0.0041131402911644185,-0.004333014564923469,1.0003910453129368,15571.910754739994,-197084.1453642489,200,0.5,0.14,210,70,84829.20269287264,-123525.93398696076,12984,84743.15280691985,-123596.7592915968,12984,0.4083,0.3389,68856.5,73756.9
4,UTS,IMG,2395,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02395\PL070,1.0000136591862505,-0.006377500342863668,0.006103268151922139,1.0002018082635906,123634.47723463584,-33283.84985869461,200,0.5,0.14,210,70,180027.3084847959,-9268.218699523084,6442.75,179985.69797378368,-9202.184902462555,6425.75,0.19613000000000003,-0.31558,56501.8,23732.03
4,UTS,IMG,2395,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02395\PL072,1.0001118137817453,-0.007400829802883916,0.007076284850345129,1.000148521693383,19538.57969907723,-106059.61653053394,200,0.5,0.14,210,70,79365.37803834712,-82103.43491376354,13870.25,79323.76292296548,-82037.16699247385,13852.25,0.1958,-0.3169,59953.1,23594.7
4,UTS,IMG,2395,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02395\PL073,1.0002709402419143,0.013801277246592934,-0.01406251288202884,1.000086208599889,23989.711104095346,-109647.08142083819,200,0.5,0.14,210,70,86409.29889725005,-83237.95133495987,13868.25,86369.10545586972,-83171.09169430679,13852,0.1957,-0.3156,61985.2,27345.3
4,UTS,IMG,2899,48,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02899\PL048,1.0005023020410688,-0.0024489718021633946,0.001186224275511936,1.0003353903266086,141530.65619854917,-190097.89089677762,200,0.5,0.14,210,70,201791.78863283858,-137690.3452715207,4885.25,201800.38683892234,-137720.65463069177,4885.25,-0.04057,0.14433,60367.46,52288.090000000004
4,UTS,IMG,2899,50,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event02899\PL050,1.000625965451027,0.004559885183141688,-0.005534074880310564,1.000220168668991,153051.98297743386,-189655.14196358083,200,0.5,0.14,210,70,217686.15795851464,-138165.8231274612,4877.75,217694.59285631313,-138196.24322905656,4877.75,-0.0408,0.1446,64366.1,51803.7
4,UTS,IMG,3284,41,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03284\PL041,1.0006040321663434,-0.00664405264137613,0.00548185887871905,1.0001506336818726,142131.00780278153,-189945.37077450397,200,0.5,0.14,210,70,221308.6230825745,-137800.64040799285,4859.75,221338.37651530612,-137778.25524682482,4859.75,-0.1423,-0.1058,79503,51723.5
4,UTS,IMG,3284,43,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03284\PL043,1.0002359090240254,-0.003058613761493991,0.0028148660337529528,1.000356501364286,136387.99549309176,-189865.98594960402,200,0.5,0.14,210,70,219011.46247585537,-137984.59723160302,4881.75,219041.24236664333,-137962.22428997883,4881.75,-0.1421,-0.1061,82791.7,51652.3
4,UTS,IMG,3542,54,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03542\PL054,1.000264725121749,0.004049904612915444,-0.004568587181335851,1.0003629500661562,-299522.94686922495,-113771.11494919698,200,0.5,0.14,210,70,-247957.86755587562,-46102.07751532026,7316.75,-247922.4645587975,-46110.484858274256,7316.75,-0.16870000000000002,0.03925,51312.03,67870.42
4,UTS,IMG,3542,55,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03542\PL055,1.0002261037142879,-0.0033377651712178614,0.0026278118795962473,1.0004560457679623,-300754.41443456453,-113911.68941875694,200,0.5,0.14,210,70,-247800.77627334232,-45449.420819001025,7314.25,-247765.39689446596,-45457.83682291502,7314.25,-0.1683,0.0405,53204.9,68282.9
4,UTS,IMG,3542,56,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03542\PL056,1.0331124537693979,0.025351600590048373,-0.0704596248260668,0.9532284270343477,-307067.4360261107,-105249.5976445476,200,0.5,0.14,210,70,-252292.96567810603,-44168.260763558945,7324.75,-252256.62088260712,-44178.721060576565,7324.75,-0.1685,0.0398,51388.7,67865.9
4,UTS,IMG,3542,57,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03542\PL057,1.0003003692291998,-0.008908980744648399,0.00799969994492032,1.0003170644372905,-308709.7893048583,-116552.86368048372,200,0.5,0.14,210,70,-254362.34106033476,-46328.41523378454,7319.25,-254326.91148641528,-46336.66120368078,7319.25,-0.1683,0.0406,54987.8,69754.2
4,UTS,IMG,3679,54,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03679\PL054,1.000264725121749,0.004049904612915444,-0.004568587181335851,1.0003629500661562,-299522.94686922495,-113771.11494919698,200,0.5,0.14,210,70,-178536.60658284242,-102038.80555035024,7353.25,-178530.74001417815,-102052.39301589911,7353.25,-0.028190000000000003,0.06455000000000001,120910.52,12266.66
4,UTS,IMG,3679,55,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03679\PL055,1.0002261037142879,-0.0033377651712178614,0.0026278118795962473,1.0004560457679623,-300754.41443456453,-113911.68941875694,200,0.5,0.14,210,70,-178561.19869217195,-101421.620498144,7350.25,-178555.33502671125,-101435.19840845614,7350.25,-0.0277,0.0647,122212,12149.8
4,UTS,IMG,3679,57,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03679\PL057,1.0003003692291998,-0.008908980744648399,0.00799969994492032,1.0003170644372905,-308709.7893048583,-116552.86368048372,200,0.5,0.14,210,70,-185269.3397234017,-101999.34171677563,7347.25,-185263.37911061337,-102012.86531582352,7347.25,-0.0278,0.0646,123530,13547.5
4,UTS,IMG,3815,41,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03815\PL041,1.0006040321663434,-0.00664405264137613,0.00548185887871905,1.0001506336818726,142131.00780278153,-189945.37077450397,200,0.5,0.14,210,70,162279.89392421613,-116562.84232224157,4867.25,162218.76553829896,-116603.92483688229,4867.25,0.2922,0.194,20561.8,73217.7
4,UTS,IMG,3815,43,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03815\PL043,1.0002359090240254,-0.003058613761493991,0.0028148660337529528,1.000356501364286,136387.99549309176,-189865.98594960402,200,0.5,0.14,210,70,158681.19252914173,-117616.1248433631,4886.5,158620.00348338645,-117656.9888932421,4870.249999999999,0.2919,0.1937,22447.3,72120.1
4,UTS,IMG,3933,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event03933\PL065,1.000126469782223,-0.008126817842732885,0.007839655905500236,1.000273269248274,9004.021940750536,-38616.05583982505,200,0.5,0.14,210,70,128250.3187041267,14887.505169845374,6424.75,128264.75948183134,14927.510804389858,6408.75,-0.0703,-0.1899,119673,52591
4,UTS,IMG,4026,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04026\PL061,1.0001651198512629,0.0041131402911644185,-0.004333014564923469,1.0003910453129368,15571.910754739994,-197084.1453642489,200,0.5,0.14,210,70,64324.75669900472,-185092.2706087135,12992.75,64263.00957741433,-185024.84495433568,12992.75,0.2953,-0.31967,48632.62,12265.23
4,UTS,IMG,4089,52,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04089\PL052,1.000210276427936,-0.0032925093283681767,0.002978163604481417,1.0003506660626398,-309345.2253161299,-39594.49873166787,200,0.5,0.14,210,70,-250077.14149542333,11123.114191669947,7298.5,-250089.95105700326,11083.833910217254,7298.5,0.0616,0.1868,59409,50483.7
4,UTS,IMG,4089,53,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04089\PL053,1.000262686176,4.1167271533643275e-05,-0.00035893325378257295,1.000313047846207,-301701.46840777324,-38031.60230883654,200,0.5,0.14,210,70,-244239.60550204362,10665.774144351246,7289.25,-244252.37847179495,10626.517440396114,7289.25,0.0608,0.1869,57432,48663.5
4,UTS,IMG,4089,54,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04089\PL054,1.0002525702985223,0.0003834092278698956,-0.0008955226334255998,1.0002433116784213,-299105.6702791842,-37859.05246194054,200,0.5,0.14,210,70,-244136.87434564275,9696.242415282537,7307.75,-244149.76566956376,9656.932378276695,7307.75,0.0613,0.1872,54923.8,47553.6
4,UTS,IMG,4606,56,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04606\PL056,1.0003952287590905,0.003170961363777149,-0.003668117450916838,1.0002701039288426,-182950.94715328165,-37009.97663575912,200,0.5,0.14,210,70,-108306.55457147748,468.92371109771886,7347.25,-108333.89215986451,391.64865610301786,7347.25,0.12896000000000002,0.36835,74468.19,37664.61
4,UTS,IMG,4606,57,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04606\PL057,1.0005283424868257,-0.007142806670397962,0.006658263935677835,1.000130894307439,-188305.96225760315,-39136.074524172174,200,0.5,0.14,210,70,-111606.06496649086,406.908215526293,7357.25,-111632.82724414232,329.41532665998966,7339.75,0.13,0.3681,76910.7,38948.3
4,UTS,IMG,4606,58,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04606\PL058,1.0002131749197836,0.006878602609158828,-0.007095607944568956,1.000150888854014,-1887.8713264038822,21284.487998910572,200,0.5,0.14,210,70,80323.03636443087,59060.52424318243,8900.75,80295.2605352694,58983.21581387872,8880.25,0.1297,0.369,81902.4,38274.1
4,UTS,IMG,4606,59,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event04606\PL059,1.0001767741559886,-0.006230722416963212,0.006024867595492269,1.0002433536629274,8374.859503247719,-119585.34894059587,200,0.5,0.14,210,70,86910.45666877595,-83878.65013383304,12971.5,86883.48658877442,-83956.15631496586,12971.5,0.1307,0.3682,78713.7,35146.4
4,UTS,IMG,5414,50,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event05414\PL050,1.000202026486597,-0.0029926484338241065,0.0021663262036947534,1.0002392788316918,32274.863893649628,-33972.424668567124,200,0.5,0.14,210,70,125596.32113014127,-21861.011670150645,4867,125569.4163660788,-21938.852053952993,4867,0.1292,0.3703,93311.1,11828.6
4,UTS,IMG,5775,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event05775\PL072,1.0000811426676766,-0.003432970554882023,0.0030061005251413907,1.0001778203484097,19918.69986907103,-266538.0755630989,200,0.5,0.14,210,70,88521.65086715802,-182965.86385229908,13876.5,88469.87294570757,-182901.0668714615,13861,0.24548000000000003,-0.30924,68831.95,83415.26
4,UTS,IMG,5775,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event05775\PL073,1.0001663357641615,0.008972762208866211,-0.00924690857849279,1.0003030651867444,23478.643182549047,-190362.4485699103,200,0.5,0.14,210,70,93377.00785908508,-184327.56380313024,13875.75,93326.66171853218,-184261.61606657295,13875.75,0.2425,-0.3117,69775.9,6744
4,UTS,IMG,5775,74,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event05775\PL074,1.000209653307291,-0.0030488205703812165,0.0026766540535274287,1.0003340485994048,12874.222884834757,-188899.61127757592,200,0.5,0.14,210,70,78730.66519520467,-182556.33662876554,13862.75,78679.42518604925,-182491.0783806628,13862.75,0.243,-0.3113,65810.4,6230.3
4,UTS,IMG,5851,61,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event05851\PL061,1.0001895223166855,-0.010333136929746868,0.01000188781385561,1.000269903780521,-104388.67069289114,-276085.56886107876,200,0.5,0.14,210,70,-28468.673148775437,-208484.7331128721,12979.75,-28529.187107728023,-208456.72557674383,12979.75,0.2867,-0.1362,76535.7,66845.3
4,UTS,IMG,6107,65,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06107\PL065,0.9998959588877453,-0.05815885024500968,0.006880703603585628,1.1075097474128086,129112.4676261596,-39993.509202762245,200,0.5,0.14,210,70,130245.64561398259,-436.1807393947754,6419,130267.55509201775,-402.596572134913,6419,-0.1127,-0.1437,3233.3,35727.6
4,UTS,IMG,6357,70,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06357\PL070,1.0000006873637741,-0.009809769732293635,0.009460637586483245,1.0000841469868922,3520.091728251856,-117059.32536058713,200,0.5,0.14,210,70,82036.63338567791,-63259.45825090774,6416.499999999999,82038.74657426616,-63236.58831614585,6416.499999999999,-0.011130000000000001,-0.10879000000000001,79039.21,53070.51
4,UTS,IMG,6357,71,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06357\PL071,1.0000145499663866,-0.01571606577452177,0.01539930753339114,1.0000955920327423,-104462.34918486104,-192511.86614900263,200,0.5,0.14,210,70,-23361.34972904458,-137609.5835426358,13837.25,-23359.25111389137,-137586.7375264653,13837.25,-0.0117,-0.1086,81945.2,53658.1
4,UTS,IMG,6357,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06357\PL073,1.000169303337329,0.011080027282053852,-0.011508823862313385,1.0001433231247996,-97009.60057084059,-189449.28654027393,200,0.5,0.14,210,70,-11753.6572434477,-136158.94931201765,13850.25,-11751.051921463484,-136136.1461091344,13850.25,-0.0112,-0.1087,84642.8,54279.5
4,UTS,IMG,6364,77,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06364\PL077,1.0031111742257182,-0.0007859306567186899,0.0006212135628709548,0.998197251576786,-98483.08454907166,-111749.37655686791,200,0.5,0.14,210,70,-47321.01541238537,-67073.47200200903,13813,-47400.78249837308,-67010.60140376024,13813,0.37843000000000004,-0.30016000000000004,50958.96,44787.86
4,UTS,IMG,6628,72,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06628\PL072,1.0000292534372417,-0.007180696233887734,0.006727496935658284,1.0001802662124881,19600.944506496442,-189495.23452373885,200,0.5,0.14,210,70,86775.31338823697,-110292.37466040086,13871.25,86829.60645158564,-110187.01692171261,13853.5,-0.26212,-0.49985,67792.79000000001,78837.93000000001
4,UTS,IMG,6628,73,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06628\PL073,1.0001663357641615,0.008972762208866211,-0.00924690857849279,1.0003030651867444,23478.643182549047,-190362.4485699103,200,0.5,0.14,210,70,93602.89855632243,-111439.47491358458,13867.75,93659.43430446839,-111335.25118874828,13867.75,-0.2647,-0.4986,69454.6,79645.3
4,UTS,IMG,6628,74,j:OK,K:\NINJA\E71a\ManualCheck\ScanData\chk_UTS\ECC4_0918\IMG\Event06628\PL074,1.000209653307291,-0.0030488205703812165,0.0026766540535274287,1.0003340485994048,12874.222884834757,-188899.61127757592,200,0.5,0.14,210,70,79367.86648245458,-109048.5346843516,13854.25,79422.97812752551,-108943.72939802804,13854.25,-0.2639,-0.4982,66777.9,79750.5
